periode,user,n
1_Emergence,@yudhawibisono17,1
1_Emergence,@yudhi__pramono,1
1_Emergence,@yudhyindraaa,1
1_Emergence,@yuli_yulek,1
1_Emergence,@yuliayahud,1
1_Emergence,@yulis_kurniawan,1
1_Emergence,@yusronfahmi_,1
1_Emergence,@yusstti,1
1_Emergence,@yusuf_fa,1
1_Emergence,@yuyudhn,1
1_Emergence,@zakiSR_,1
1_Emergence,@zakywow,1
1_Emergence,@zarinaulfa,1
1_Emergence,@zibrath,1
1_Emergence,@zidnie_,1
1_Emergence,@znlzainal,1
1_Emergence,@zooprypott,1
1_Emergence,@zuhrifhudaya,1
2_Coalescence,@11111AN,1
2_Coalescence,@4ndik5666,1
2_Coalescence,@4nto22,1
2_Coalescence,@5ore_,1
2_Coalescence,@60_2nd,1
2_Coalescence,@68Aca,1
2_Coalescence,@785Hadi,1
2_Coalescence,@7cutter_,1
2_Coalescence,@89wawan_,1
2_Coalescence,@91InsurgentArmy,1
2_Coalescence,@91Yogyakarta,1
2_Coalescence,@9DrajatCelcius,1
2_Coalescence,@ABB_squad,1
2_Coalescence,@ABRomanPicisan,1
2_Coalescence,@AHMADDHANIPRAST,1
2_Coalescence,@AHPSm,1
2_Coalescence,@AM_AryaB,1
2_Coalescence,@ANTGNSsyndct,1
2_Coalescence,@APKCOLLECTIONS,1
2_Coalescence,@ARYOSD_13,1
2_Coalescence,@AVedianybc,1
2_Coalescence,@A_pinnn,1
2_Coalescence,@Aan_Glemboz,1
2_Coalescence,@Ab_Dhowi,1
2_Coalescence,@AbangLevy,1
2_Coalescence,@AbrilASM_,1
2_Coalescence,@AchanationJGJ,1
2_Coalescence,@AchmadEnggar,1
2_Coalescence,@Acongsb,1
2_Coalescence,@Acongsukatempe,1
2_Coalescence,@Acuen27,1
2_Coalescence,@Adedwip_,1
2_Coalescence,@Adelina_MK,1
2_Coalescence,@AdheWidhastowo,1
2_Coalescence,@AdiNugrooz,1
2_Coalescence,@Adi_Noviann,1
2_Coalescence,@AdityaFaris,1
2_Coalescence,@AdjiHardono,1
2_Coalescence,@AdjieSilarus,1
2_Coalescence,@AdyOsd,1
2_Coalescence,@AghaAditya8,1
2_Coalescence,@Agilaaaa_,1
2_Coalescence,@Agunggnf,1
2_Coalescence,@Agus_Santoso__,1
2_Coalescence,@AgustinaHerdiya,1
2_Coalescence,@AjiNurmanto,1
2_Coalescence,@Aji_Akhid,1
2_Coalescence,@Aji_Gadhang,1
2_Coalescence,@Al_Hakimen,1
2_Coalescence,@AlanHendratna,1
2_Coalescence,@Alan_JumpAround,1
2_Coalescence,@AldiiPramana,1
2_Coalescence,@Alex_OSD_,1
2_Coalescence,@Alex_Soewkamti,1
2_Coalescence,@AliefUmam,1
2_Coalescence,@AlifanCz,1
2_Coalescence,@AlvindraRozali,1
2_Coalescence,@AmaliaSita23,1
2_Coalescence,@Amaliasita48,1
2_Coalescence,@AmaterasuKai,1
2_Coalescence,@AmeliaRAgustin,1
2_Coalescence,@AmertyashAN,1
2_Coalescence,@Amirahant_,1
2_Coalescence,@AmirulBR,1
2_Coalescence,@AmruKhan,1
2_Coalescence,@AnantaTama,1
2_Coalescence,@AndhikaYP_,1
2_Coalescence,@Andijadmiko,1
2_Coalescence,@AndikaHiwa,1
2_Coalescence,@Andiprastiiyo,1
2_Coalescence,@Anditoprimanda_,1
2_Coalescence,@AndreJunoo,1
2_Coalescence,@Andre_limbong,1
2_Coalescence,@Andreasbram,1
2_Coalescence,@Andrysetianto,1
2_Coalescence,@Andy_76_fauzan,1
2_Coalescence,@AnggaPsycho,1
2_Coalescence,@Angga_Scoot,1
2_Coalescence,@Anggita59,1
2_Coalescence,@Anjar13__,1
2_Coalescence,@AnjasOkta23,1
2_Coalescence,@AnnaNovitta,1
2_Coalescence,@AnotherFrizaLT_,1
2_Coalescence,@Antsadhi,1
2_Coalescence,@AnungRiyan,1
2_Coalescence,@ApAmrizal,1
2_Coalescence,@Apewecing,1
2_Coalescence,@ApriliaEigner,1
2_Coalescence,@Arbasa_,1
2_Coalescence,@ArdhianPangestu,1
2_Coalescence,@Ardhisanasini,1
2_Coalescence,@ArianaRamlan,1
2_Coalescence,@ArieWiagung,1
2_Coalescence,@Arif_Astina16,1
2_Coalescence,@AriliaFakhrudin,1
2_Coalescence,@Arlinavd,1
2_Coalescence,@Aromadonini,1
2_Coalescence,@ArrosyidRizal,1
2_Coalescence,@Arsitek_Kepo,1
2_Coalescence,@Aryabukanwiguna,1
2_Coalescence,@AsepMlx,1
2_Coalescence,@AsidoSUKA,1
2_Coalescence,@Asli_Yogyakarta,1
2_Coalescence,@Asngari,1
2_Coalescence,@Astinoda20,1
2_Coalescence,@Augusto_Morista,1
2_Coalescence,@AyunyamanHenny,1
2_Coalescence,@AzelaNurFitri,1
2_Coalescence,@AzizMuhammad_,1
2_Coalescence,@BANGKITDANAR,1
2_Coalescence,@BDX_SRC,1
2_Coalescence,@BEMFGEUGM,1
2_Coalescence,@BG_Andhrie,1
2_Coalescence,@BNDTold,1
2_Coalescence,@BOSSEHOLIC,1
2_Coalescence,@BVMBVSTIC,1
2_Coalescence,@BagasF69,1
2_Coalescence,@BagonkBilly_,1
2_Coalescence,@BagusTansa,1
2_Coalescence,@BagusWah,1
2_Coalescence,@BangFe,1
2_Coalescence,@BangJido,1
2_Coalescence,@Barca_Barka,1
2_Coalescence,@Bayuukrn,1
2_Coalescence,@Beeenq,1
2_Coalescence,@Bejoooy,1
2_Coalescence,@BeniBikers,1
2_Coalescence,@Benidictivity,1
2_Coalescence,@BennyNurhadi,1
2_Coalescence,@BerdasiMurah,1
2_Coalescence,@Bernadus_Fred,1
2_Coalescence,@Bernardia,1
2_Coalescence,@Bewe_09,1
2_Coalescence,@Bimantara_86,1
2_Coalescence,@BisnisPromo,1
2_Coalescence,@BobbyVisca,1
2_Coalescence,@Boschwezen,1
2_Coalescence,@BuatRame,1
2_Coalescence,@Budhyonecahamba,1
2_Coalescence,@BudiFrastio,1
2_Coalescence,@Buja_08,1
2_Coalescence,@BujelChristoper,1
2_Coalescence,@CHIRPTELLER,1
2_Coalescence,@CIMANGGISKAMTIS,1
2_Coalescence,@CRAZYLAND_OSDLR,1
2_Coalescence,@CTR16_,1
2_Coalescence,@CafeTCrow,1
2_Coalescence,@CahSeloMbalapan,1
2_Coalescence,@CahyoAdhi21,1
2_Coalescence,@CenaAgnia,1
2_Coalescence,@CeritaDJogja,1
2_Coalescence,@ChaNdablex,1
2_Coalescence,@ChanXcan,1
2_Coalescence,@ChandraBoy_A,1
2_Coalescence,@CharuilAlimin,1
2_Coalescence,@ChuHansLiong,1
2_Coalescence,@CikSensen,1
2_Coalescence,@Claudya_Olive,1
2_Coalescence,@CocikRaharjo,1
2_Coalescence,@CrowZeroXxX,1
2_Coalescence,@CumaAnakPetani,1
2_Coalescence,@Cuma_alan11,1
2_Coalescence,@DJIBRIELDAY,1
2_Coalescence,@Dandhy_Laksono,1
2_Coalescence,@Danielfishers,1
2_Coalescence,@Dannieprast,1
2_Coalescence,@Darbooy,1
2_Coalescence,@DarkAncora,1
2_Coalescence,@DavidDolf,1
2_Coalescence,@DayatDamn,1
2_Coalescence,@Dayperfectman,1
2_Coalescence,@DebinDigicore,1
2_Coalescence,@DedeAdestya_,1
2_Coalescence,@DegolCloth,1
2_Coalescence,@DeltaChristian,1
2_Coalescence,@DenggungSkate,1
2_Coalescence,@Denny_yud,1
2_Coalescence,@Desta_BrilianP,1
2_Coalescence,@DestyaCappucino,1
2_Coalescence,@DexDikna,1
2_Coalescence,@DhanKitsu,1
2_Coalescence,@Dhava_Januar,1
2_Coalescence,@Dheafadilla23,1
2_Coalescence,@Dhikeringer_YK,1
2_Coalescence,@DhikiWisnu,1
2_Coalescence,@DiajengMasayu,1
2_Coalescence,@DianIndraY,1
2_Coalescence,@Dickysulaiman_M,1
2_Coalescence,@DidotDashOne,1
2_Coalescence,@DiieRbilly,1
2_Coalescence,@DikiCG,1
2_Coalescence,@DimitrijBimaa,1
2_Coalescence,@Dion_Prakoso76,1
2_Coalescence,@DityoP,1
2_Coalescence,@DiwamAkbar,1
2_Coalescence,@Dodit_Mulyanto,1
2_Coalescence,@DoggyhouseRecs,1
2_Coalescence,@Dolidblank,1
2_Coalescence,@Dony_Priyono,1
2_Coalescence,@Dony_suhendra,1
2_Coalescence,@DrajatWidyaK,1
2_Coalescence,@DwiKurniawanID,1
2_Coalescence,@DwiNengah,1
2_Coalescence,@Dwifajarsejati2,1
2_Coalescence,@DzahinSyauqi,1
2_Coalescence,@EDDNUGROHO,1
2_Coalescence,@ELGloverya,1
2_Coalescence,@ELpradhiva,1
2_Coalescence,@EMFA_YKC,1
2_Coalescence,@EM_Fahmi,1
2_Coalescence,@Ebizal_E,1
2_Coalescence,@EdiHokgiS,1
2_Coalescence,@Egas87,1
2_Coalescence,@EkaOonKece,1
2_Coalescence,@EkoAriwibowo45,1
2_Coalescence,@EkoSuklowor,1
2_Coalescence,@Ekoharyadi666,1
2_Coalescence,@EkspresiSR,1
2_Coalescence,@ElTorpedoo,1
2_Coalescence,@El_mahmud1,1
2_Coalescence,@ElvanOSDxYK1976,1
2_Coalescence,@EmaSalsabil,1
2_Coalescence,@EnnysetiyaW,1
2_Coalescence,@EnyNong,1
2_Coalescence,@Enyasaja,1
2_Coalescence,@ErikErfajar,1
2_Coalescence,@ErlanNopri,1
2_Coalescence,@ErniqueQum,1
2_Coalescence,@Ersa_Kurnia,1
2_Coalescence,@Ery_plentoz,1
2_Coalescence,@EyangSule,1
2_Coalescence,@FJRH22,1
2_Coalescence,@FKeswara,1
2_Coalescence,@FadhilahAtid,1
2_Coalescence,@FahmiSy_,1
2_Coalescence,@FaktaJogja,1
2_Coalescence,@FamiFamzFatz,1
2_Coalescence,@Faris_Naskleeng,1
2_Coalescence,@FarisieJeffry4,1
2_Coalescence,@FarizAgati,1
2_Coalescence,@FatimahEndahDwi,1
2_Coalescence,@FatinisticJKTxf,1
2_Coalescence,@Fauzi_n_Usman,1
2_Coalescence,@Fel_Lukuta,1
2_Coalescence,@FendiiYunanto,1
2_Coalescence,@Fenidelity_JGJ,1
2_Coalescence,@FeryGenjo_,1
2_Coalescence,@FeryNdoet,1
2_Coalescence,@Fianarditya,1
2_Coalescence,@Fikri_item,1
2_Coalescence,@FiqieZ_,1
2_Coalescence,@FirmanZP,1
2_Coalescence,@FitriMohan,1
2_Coalescence,@Fotodeka,1
2_Coalescence,@FreeNorman,1
2_Coalescence,@Fuhrer_Tobing,1
2_Coalescence,@GADING_JONMAN,1
2_Coalescence,@GTeachOnizuka,1
2_Coalescence,@G_Swastika,1
2_Coalescence,@Gadoel_cuys,1
2_Coalescence,@Galangpribumi,1
2_Coalescence,@GalyhAry,1
2_Coalescence,@GamadaLopez,1
2_Coalescence,@Gambar_JaheYK,1
2_Coalescence,@GedhangGoureng,1
2_Coalescence,@GemaSD,1
2_Coalescence,@Gendovara,1
2_Coalescence,@GeronimoFM,1
2_Coalescence,@GhifarSM,1
2_Coalescence,@GhomiGomel,1
2_Coalescence,@GilangAveiro,1
2_Coalescence,@GilangPraaz,1
2_Coalescence,@GioDew,1
2_Coalescence,@GiofanniRahman,1
2_Coalescence,@GlandanganEL11T,1
2_Coalescence,@Grecyndaa,1
2_Coalescence,@GudangArsitek,1
2_Coalescence,@GunawanAripiin,1
2_Coalescence,@GuritNo_22,1
2_Coalescence,@Guroeh_OSD,1
2_Coalescence,@GusGalon,1
2_Coalescence,@GuyonAngkring,1
2_Coalescence,@HDNSKL,1
2_Coalescence,@HIKSScompany,1
2_Coalescence,@HadiKhantiko,1
2_Coalescence,@HadiPoerbo,1
2_Coalescence,@Hadikrnia,1
2_Coalescence,@HafizhJodi,1
2_Coalescence,@HalimKur,1
2_Coalescence,@Handi_Rizkianto,1
2_Coalescence,@Hardi_jpeg,1
2_Coalescence,@Harfin_04,1
2_Coalescence,@HarsonoNO1,1
2_Coalescence,@HenrikusHDR,1
2_Coalescence,@Herga_Dimat,1
2_Coalescence,@Herupurwaanto,1
2_Coalescence,@HestiSuciptoAdi,1
2_Coalescence,@HestikurniaR,1
2_Coalescence,@Hidayat_dorks,1
2_Coalescence,@HipHopHeroesNet,1
2_Coalescence,@Hools29,1
2_Coalescence,@HtcGanang,1
2_Coalescence,@Hudasaar,1
2_Coalescence,@Humaneco,1
2_Coalescence,@ICI_Jogja,1
2_Coalescence,@IG_bantulnese,1
2_Coalescence,@ISJogja,1
2_Coalescence,@Ibamanis,1
2_Coalescence,@IconFrontal,1
2_Coalescence,@IdO0Y,1
2_Coalescence,@Iedhast,1
2_Coalescence,@IgnatiusDy,1
2_Coalescence,@Igoyogie,1
2_Coalescence,@IjharNF,1
2_Coalescence,@Ilham_Yusuf_17,1
2_Coalescence,@IlmuArsitek,1
2_Coalescence,@ImamNurwanto,1
2_Coalescence,@ImazMonsterJack,1
2_Coalescence,@InaKinoy,1
2_Coalescence,@IndeKostJogja,1
2_Coalescence,@InggaLuve,1
2_Coalescence,@IniDaffa23,1
2_Coalescence,@Innotanzano,1
2_Coalescence,@IntanParamitha,1
2_Coalescence,@Iponkdotcom,1
2_Coalescence,@Iqbal_Pranatio,1
2_Coalescence,@Irwan_Amrizal,1
2_Coalescence,@Irwanplotir,1
2_Coalescence,@Isantichandra90,1
2_Coalescence,@IskandarMamoc,1
2_Coalescence,@IslNK,1
2_Coalescence,@Ison_osd,1
2_Coalescence,@ItsViano,1
2_Coalescence,@IvanBimasena,1
2_Coalescence,@IwanStiyadi,1
2_Coalescence,@IzaKhoirul_,1
2_Coalescence,@JJCarnival,1
2_Coalescence,@JOGJAtimeline,1
2_Coalescence,@Jacksuntoko,1
2_Coalescence,@Jah_balance,1
2_Coalescence,@JakPatID,1
2_Coalescence,@JavanezMb2,1
2_Coalescence,@JennyRoarina,1
2_Coalescence,@Jheunk_Ade,1
2_Coalescence,@Joebilt_bpn,1
2_Coalescence,@JoemadKerja,1
2_Coalescence,@Joemad_KPRockT,1
2_Coalescence,@JogjaAnderkoper,1
2_Coalescence,@JogjaBand,1
2_Coalescence,@JogjaBoardrider,1
2_Coalescence,@JogjaHoliday79,1
2_Coalescence,@JogjaKesasar,1
2_Coalescence,@Jogjamedia,1
2_Coalescence,@Jogjanyasar,1
2_Coalescence,@Jogjavakansi,1
2_Coalescence,@JokowiWongSo,1
2_Coalescence,@Jokowi_do,1
2_Coalescence,@Jokowi_do2,1
2_Coalescence,@JonRivaiX,1
2_Coalescence,@Jurexajah,1
2_Coalescence,@Justinus_Dhiyas,1
2_Coalescence,@KAPITALBorneo,1
2_Coalescence,@KDMupdate,1
2_Coalescence,@Kak_Noi,1
2_Coalescence,@KampusUnyu,1
2_Coalescence,@Kamtis_SOLO,1
2_Coalescence,@KantinS15,1
2_Coalescence,@Kata_Sasuke,1
2_Coalescence,@Kec_Cangkringan,1
2_Coalescence,@Kemal3_,1
2_Coalescence,@KeykoRoesman,1
2_Coalescence,@KharisSudibyo,1
2_Coalescence,@KharismaJelita,1
2_Coalescence,@Khudofaa,1
2_Coalescence,@Kijarot_JKT,1
2_Coalescence,@Kometdiputar_,1
2_Coalescence,@KomuniSyariah,1
2_Coalescence,@Kopitalism,1
2_Coalescence,@Kos2anGayam,1
2_Coalescence,@Kota_Jogja,1
2_Coalescence,@Krismonikarw98,1
2_Coalescence,@KuduMoveOn,1
2_Coalescence,@Kukuharif_16,1
2_Coalescence,@KullinoCoffee,1
2_Coalescence,@KurniawanArifII,1
2_Coalescence,@KuswardayaArif,1
2_Coalescence,@LadyroseRezpect,1
2_Coalescence,@Ladyrose_Jogya,1
2_Coalescence,@Lapiezt_Legiet,1
2_Coalescence,@LensaJogja,1
2_Coalescence,@LeoSapprol,1
2_Coalescence,@LialalaLand,1
2_Coalescence,@LidiaNofiani,1
2_Coalescence,@Lilin_ER,1
2_Coalescence,@LindhaSeptyan,1
2_Coalescence,@LuciaPalupi,1
2_Coalescence,@LutfhiAji,1
2_Coalescence,@Lutfilupek_,1
2_Coalescence,@Luthfi_021,1
2_Coalescence,@Luthfi_yk,1
2_Coalescence,@Luthfiprizky_,1
2_Coalescence,@MEadnann,1
2_Coalescence,@MFirdaus13_,1
2_Coalescence,@MGK_Alpharizi,1
2_Coalescence,@MP_juliasmara,1
2_Coalescence,@MRDHSN,1
2_Coalescence,@MZainW,1
2_Coalescence,@MalickFirdaus,1
2_Coalescence,@Mandahollahupp,1
2_Coalescence,@MaouLydia,1
2_Coalescence,@MasAditMuda,1
2_Coalescence,@Mas_Gend,1
2_Coalescence,@MassfaishaL,1
2_Coalescence,@MelatiSuharto,1
2_Coalescence,@MemetCello,1
2_Coalescence,@MengenalTokoh,1
2_Coalescence,@Mkhoolid,1
2_Coalescence,@MrBrownTaylorr,1
2_Coalescence,@MrThopenx,1
2_Coalescence,@MuZakyva,1
2_Coalescence,@MuhSatrio_,1
2_Coalescence,@MuhammadOkto1,1
2_Coalescence,@Muhdkemall,1
2_Coalescence,@MuseumAngkut,1
2_Coalescence,@MusikPlanners,1
2_Coalescence,@MustikaDewi_K,1
2_Coalescence,@NMancasani,1
2_Coalescence,@NOK37YK,1
2_Coalescence,@NQjJJ,1
2_Coalescence,@Nabilaholic_JGJ,1
2_Coalescence,@NadimOsd,1
2_Coalescence,@NanangModjo,1
2_Coalescence,@Nat_JKT48,1
2_Coalescence,@Nawawi_Hasbi,1
2_Coalescence,@Ncat76,1
2_Coalescence,@Nduty69,1
2_Coalescence,@NenCheDian,1
2_Coalescence,@NendiArtha,1
2_Coalescence,@NganjukKotaBayu,1
2_Coalescence,@NikuSinten,1
2_Coalescence,@Nindyaviolaryza,1
2_Coalescence,@NonnyKimNem,1
2_Coalescence,@NorezaAurin,1
2_Coalescence,@NovaOsdYk,1
2_Coalescence,@NovianaAyu,1
2_Coalescence,@NrasyidH,1
2_Coalescence,@Nugroho2614,1
2_Coalescence,@Nuna_ani,1
2_Coalescence,@NurjannahIntan,1
2_Coalescence,@OKBTEMANGGUNG,1
2_Coalescence,@Olympiarch,1
2_Coalescence,@OnoyRusida,1
2_Coalescence,@OraNggagas,1
2_Coalescence,@PAMIYog,1
2_Coalescence,@PSIMday,1
2_Coalescence,@PamungkasAditt,1
2_Coalescence,@PantheraAnggi,1
2_Coalescence,@ParaWayang,1
2_Coalescence,@PeduliJogja,1
2_Coalescence,@PelexRebel,1
2_Coalescence,@PepebChan,1
2_Coalescence,@Perijahat_666,1
2_Coalescence,@Perri_KeciiL,1
2_Coalescence,@PetarungKota,1
2_Coalescence,@PhitaMahanani,1
2_Coalescence,@PiaDelpia23,1
2_Coalescence,@PiphiBakpao,1
2_Coalescence,@Pocong_TL,1
2_Coalescence,@Pottay,1
2_Coalescence,@Prabowo08,1
2_Coalescence,@PrasetyOgung,1
2_Coalescence,@PresidenJokowi,1
2_Coalescence,@Princess_Vieraa,1
2_Coalescence,@PriscilyaCiel,1
2_Coalescence,@Prison_Of_Blues,1
2_Coalescence,@PutraOSD_,1
2_Coalescence,@QWyR,1
2_Coalescence,@QilmaPutri,1
2_Coalescence,@Qodlili,1
2_Coalescence,@R53WFAME,1
2_Coalescence,@RCBS_FM,1
2_Coalescence,@REen4SH,1
2_Coalescence,@RGustama20,1
2_Coalescence,@RIXSET_NO,1
2_Coalescence,@RRW_Rockabilly,1
2_Coalescence,@R_DiddinMH,1
2_Coalescence,@RafidYuda,1
2_Coalescence,@RagilEdiSaputra,1
2_Coalescence,@RainbowEffectsX,1
2_Coalescence,@RakaAnrz,1
2_Coalescence,@Rakha_Dhimas,1
2_Coalescence,@Ramadhani_ndut,1
2_Coalescence,@RamadhantiRiana,1
2_Coalescence,@RanggaErge,1
2_Coalescence,@Rani27493,1
2_Coalescence,@RebellionRose,1
2_Coalescence,@RedCarra,1
2_Coalescence,@Rendra_Jahat,1
2_Coalescence,@RendyHardiant,1
2_Coalescence,@RevalinaAriel,1
2_Coalescence,@ReyDho_Official,1
2_Coalescence,@RezaPerdanaP,1
2_Coalescence,@ReztuNy,1
2_Coalescence,@Rhafidilla,1
2_Coalescence,@Richard_Riowani,1
2_Coalescence,@Rief013,1
2_Coalescence,@Rinambar_,1
2_Coalescence,@RiromVP,1
2_Coalescence,@RiskaHTn,1
2_Coalescence,@RizaArfian1,1
2_Coalescence,@RizalAhmd_,1
2_Coalescence,@RizkyPradita3,1
2_Coalescence,@Rizky_ismawan,1
2_Coalescence,@Rizkysinner,1
2_Coalescence,@Rizkyuniarr,1
2_Coalescence,@Rizqie_26,1
2_Coalescence,@Rockabatik,1
2_Coalescence,@RofiqIrkhamF,1
2_Coalescence,@Rollan_Ganda,1
2_Coalescence,@Ronamentari,1
2_Coalescence,@Roomi46,1
2_Coalescence,@Rosabillity,1
2_Coalescence,@Rosyid_oj,1
2_Coalescence,@RoyargaTW,1
2_Coalescence,@RudiMoko,1
2_Coalescence,@Ryan_badriyan,1
2_Coalescence,@Ryu8attusodezt,1
2_Coalescence,@SMP2yk2008,1
2_Coalescence,@STY037,1
2_Coalescence,@SUGENGANDRIAN,1
2_Coalescence,@Saidtkyk,1
2_Coalescence,@Saifudin_Imron,1
2_Coalescence,@SaifulhaqRidho,1
2_Coalescence,@Sandibesek,1
2_Coalescence,@SandrinaSeparo,1
2_Coalescence,@SangHyangSita,1
2_Coalescence,@Sani_Silviana,1
2_Coalescence,@Sanityoso,1
2_Coalescence,@Satya_Anindita,1
2_Coalescence,@Saylan_bekoLL,1
2_Coalescence,@Septianysputri,1
2_Coalescence,@SeptyanDW,1
2_Coalescence,@Seringai,1
2_Coalescence,@Seruling_Senja1,1
2_Coalescence,@SesaatDenganMu,1
2_Coalescence,@SetyaAB,1
2_Coalescence,@ShandyEPutra,1
2_Coalescence,@ShisilGrace,1
2_Coalescence,@SiKikuk,1
2_Coalescence,@SickBrain_YK,1
2_Coalescence,@Sihadi_Ningrat,1
2_Coalescence,@SimonBodah,1
2_Coalescence,@Singgih_bogeL,1
2_Coalescence,@SisaSemangat,1
2_Coalescence,@Siulfa17,1
2_Coalescence,@SlemanNgepit,1
2_Coalescence,@SoundbwoyDodix,1
2_Coalescence,@SriPurnomoSP,1
2_Coalescence,@Sriwulandaa,1
2_Coalescence,@StandUpYKPN,1
2_Coalescence,@Stefanusyossi,1
2_Coalescence,@StefiLalala,1
2_Coalescence,@StraightYK,1
2_Coalescence,@SuatuFakta,1
2_Coalescence,@SuryoAngger,1
2_Coalescence,@SuryoKurnia,1
2_Coalescence,@SusantoDewa,1
2_Coalescence,@SymzThree,1
2_Coalescence,@THlNKWL,1
2_Coalescence,@TJPAF2014_YK,1
2_Coalescence,@TPrbw,1
2_Coalescence,@TRIWIDODO87REAL,1
2_Coalescence,@T_Atmoko,1
2_Coalescence,@TaufikPramudiya,1
2_Coalescence,@Tedisheva,1
2_Coalescence,@TengkuArifH,1
2_Coalescence,@TeodoraMauren,1
2_Coalescence,@Tetuko_jalu,1
2_Coalescence,@ThatitNPadma,1
2_Coalescence,@TheComment_NET,1
2_Coalescence,@TheHermawans,1
2_Coalescence,@The_Blacklist7,1
2_Coalescence,@This_Reza_Rawk,1
2_Coalescence,@TipexBand,1
2_Coalescence,@TitoRizki_,1
2_Coalescence,@ToriqArfn,1
2_Coalescence,@TotokHartanto,1
2_Coalescence,@TrafalgarRizal,1
2_Coalescence,@Trexzpoklexz,1
2_Coalescence,@TriPerwikatama,1
2_Coalescence,@TsabitAqdani,1
2_Coalescence,@TtalS20,1
2_Coalescence,@TukangBecak135,1
2_Coalescence,@Tustaniar,1
2_Coalescence,@Uty_JKT48,1
2_Coalescence,@Uuchiil,1
2_Coalescence,@UzwatunHasannah,1
2_Coalescence,@VEloveYO,1
2_Coalescence,@VJdanielLulu,1
2_Coalescence,@VWedhaswari,1
2_Coalescence,@Vendijhon,1
2_Coalescence,@Viceennt22,1
2_Coalescence,@Vinoe_Widi,1
2_Coalescence,@VisitKaliurang,1
2_Coalescence,@Vita_vit11,1
2_Coalescence,@VoxDhani13,1
2_Coalescence,@WAjiP98,1
2_Coalescence,@WEL_osd,1
2_Coalescence,@WahyuCempulex,1
2_Coalescence,@WahyuIka23,1
2_Coalescence,@WahyuRanyongko,1
2_Coalescence,@Wahyumighty8,1
2_Coalescence,@Wahyuo_pambudi,1
2_Coalescence,@Walluyo_,1
2_Coalescence,@WidhiFrestanto,1
2_Coalescence,@WiedWiedha,1
2_Coalescence,@WinaldhySurya,1
2_Coalescence,@Winfat_projects,1
2_Coalescence,@WisnuDSusetyo,1
2_Coalescence,@WoodArd90,1
2_Coalescence,@WorkRiot,1
2_Coalescence,@XiaoBankz,1
2_Coalescence,@Xseelycore21X,1
2_Coalescence,@XtremeZine,1
2_Coalescence,@YOloveVE,1
2_Coalescence,@YRayza_,1
2_Coalescence,@YaZanulf,1
2_Coalescence,@YakobusSaputra,1
2_Coalescence,@Yandhi_Daylin,1
2_Coalescence,@YanwarSulaiman,1
2_Coalescence,@Yayangkunti,1
2_Coalescence,@YogaFrooza,1
2_Coalescence,@Yogaaliwahyu,1
2_Coalescence,@YosOJ2,1
2_Coalescence,@YoshuaAlif,1
2_Coalescence,@YouTube,1
2_Coalescence,@YouTuneCrew,1
2_Coalescence,@YudhoRN,1
2_Coalescence,@YudiYSF,1
2_Coalescence,@YulandaWinda,1
2_Coalescence,@YuliantoArchit,1
2_Coalescence,@Yusrul_Fata,1
2_Coalescence,@Zayid_Al,1
2_Coalescence,@ZoikAlRawk_,1
2_Coalescence,@ZulfaLova_,1
2_Coalescence,@_BUKANARTIS,1
2_Coalescence,@_FareziGB,1
2_Coalescence,@_HSI_,1
2_Coalescence,@_WisnuAjiS7_,1
2_Coalescence,@__dock,1
2_Coalescence,@_saepp,1
2_Coalescence,@_wigunareza,1
2_Coalescence,@_xFJRx,1
2_Coalescence,@a_paramasatya,1
2_Coalescence,@a_yudhanto,1
2_Coalescence,@aadealvian,1
2_Coalescence,@aamsaifun,1
2_Coalescence,@abdeedoank,1
2_Coalescence,@abeDeck,1
2_Coalescence,@abiesapatu,1
2_Coalescence,@abongabi,1
2_Coalescence,@aboutYK,1
2_Coalescence,@aboutyogya,1
2_Coalescence,@abudzalgifari,1
2_Coalescence,@achanJKT48,1
2_Coalescence,@aderahmat165,1
2_Coalescence,@adhamlauhil,1
2_Coalescence,@adhikhusna1,1
2_Coalescence,@adi_TNYK,1
2_Coalescence,@adi_adih13,1
2_Coalescence,@adibb_Ljajic09,1
2_Coalescence,@adistyanugra,1
2_Coalescence,@adityaputriwidi,1
2_Coalescence,@adityarest,1
2_Coalescence,@adityaviki1,1
2_Coalescence,@adityord,1
2_Coalescence,@adityzi,1
2_Coalescence,@adjick,1
2_Coalescence,@adlibos,1
2_Coalescence,@adribudidarma,1
2_Coalescence,@adssaputra,1
2_Coalescence,@age_dage,1
2_Coalescence,@aghniaadzkia,1
2_Coalescence,@agibtanjung_,1
2_Coalescence,@agiltri8,1
2_Coalescence,@aguStinuSSucker,1
2_Coalescence,@agungcast,1
2_Coalescence,@agungnurh17,1
2_Coalescence,@agungwhs,1
2_Coalescence,@agunkivander,1
2_Coalescence,@agus_4x,1
2_Coalescence,@agus_trei,1
2_Coalescence,@agusmstv,1
2_Coalescence,@aguswekss,1
2_Coalescence,@agusyko,1
2_Coalescence,@ahmadrully_,1
2_Coalescence,@ahmdimanuddin,1
2_Coalescence,@ahmsidik3,1
2_Coalescence,@ahonk_fuck,1
2_Coalescence,@aikonism_,1
2_Coalescence,@ajengsilv,1
2_Coalescence,@aji_wi,1
2_Coalescence,@ajie_bp,1
2_Coalescence,@ajiehatadji,1
2_Coalescence,@ajihery,1
2_Coalescence,@ak3ru,1
2_Coalescence,@akbarfebry88,1
2_Coalescence,@akhmadkur,1
